,sub,node,distance,delta_dim
7,sub-208,64,116.16013557542018,-0.2550441437900055
7,sub-208,65,120.82473262738884,-0.1561050305976277
7,sub-208,66,126.7443825138219,-0.2098838592868566
7,sub-208,67,108.33123162694126,-0.2177933528745175
7,sub-208,68,88.47541392013942,-0.23918968434372467
7,sub-208,69,76.7953414290216,-0.29844522688539343
7,sub-208,70,28.73789365019642,-0.36923067712839486
7,sub-208,71,48.62540692940266,-0.5722585023800921
7,sub-208,72,78.67447538681145,-0.4629384490399273
7,sub-208,73,95.01481910591632,-0.3247171861657945
7,sub-208,74,71.91740043953203,-0.1068013668257437
7,sub-208,75,74.73048120124747,-0.006444608760456161
7,sub-208,76,51.81438395426506,-0.04693439671275468
7,sub-208,77,38.96506050296856,-0.1372037139103397
7,sub-208,78,18.8926285754524,-0.2276834298200543
7,sub-208,79,15.026835628301788,-0.37574430262406766
7,sub-208,80,27.494214988066137,-0.18332501856735672
7,sub-208,81,19.253772306745514,-0.39688845668859907
7,sub-208,82,95.42190219048247,-0.30046607633220623
7,sub-208,83,112.10392566248517,-0.41111899215847814
7,sub-208,84,104.08444332507142,-0.18326143173814047
7,sub-208,85,135.1271204006435,-0.369347080324556
7,sub-208,86,93.21239627780203,-0.29924595965187883
7,sub-208,87,116.4798711166011,-0.12232575046475169
7,sub-208,88,128.79632641938977,-0.2503890562578368
7,sub-208,89,101.69202786974012,-0.24837900828955184
7,sub-208,90,118.40261952989047,-0.2557445678715502
7,sub-208,91,107.08498180818822,-0.3455394490286272
7,sub-208,92,90.56660392992553,-0.26140330682393587
7,sub-208,93,96.5870754667,-0.2521202272718468
7,sub-208,94,96.64282650921382,-0.32283603276273554
7,sub-208,95,27.307211498979534,-0.3853522992503531
7,sub-208,96,31.343710052417215,-0.31327704506956744
7,sub-208,97,50.23703214661472,-0.18746835659024041
7,sub-208,98,35.55844474354861,-0.47895725849807835
7,sub-208,99,55.176696170122405,-0.09385725328432915
7,sub-208,100,91.92234957207089,-0.09816532011259116
7,sub-208,101,78.85548218259781,-0.10811987742405038
7,sub-208,102,71.73741513917267,-0.06942034443353795
7,sub-208,103,53.8443662925844,-0.0643600740277317
7,sub-208,104,87.42144803765262,-0.1236458017233133
7,sub-208,105,58.5504798833451,0.06762692515191748
7,sub-208,106,59.644353714077575,-0.1997053153659467
7,sub-208,107,74.2620382796621,-0.06926317438912766
7,sub-208,108,45.49116023910579,0.06666540932955023
7,sub-208,109,57.788753373299194,-0.10299855325351914
7,sub-208,110,78.09174485443388,-0.13122429290526383
7,sub-208,111,57.78149524172942,-0.055512387845406685
7,sub-208,112,45.480519555739455,-0.09080043103014779
7,sub-208,113,55.25525408547136,-0.32705434513846887
7,sub-208,114,67.07601294986158,-0.26313294860423087
7,sub-208,115,102.22688147028649,-0.3395521389416287
7,sub-208,116,108.24364341008666,-0.3443077858625829
7,sub-208,117,90.64184747813783,-0.16108765274020387
7,sub-208,118,87.9392155776932,-0.25603744973626696
7,sub-208,119,115.59845655487791,-0.18668724583694352
7,sub-208,120,106.74600623836002,-0.2931653849936935
7,sub-208,121,110.98799943620031,-0.25945882054355707
7,sub-208,122,70.15465049089761,-0.1681307889418684
7,sub-208,123,100.0676488520141,-0.2898023366556002
7,sub-208,124,101.70895327772281,-0.31933145660341067
7,sub-208,125,75.1516240596968,-0.30914196710551467
7,sub-208,126,91.74648619091633,-0.1678278265422859
7,sub-208,127,81.65644217237241,-0.24308190255694706
7,sub-208,128,91.19189127466323,-0.19022478693095657
7,sub-208,129,82.43858488990456,-0.24316201521531
7,sub-208,130,92.40955990529335,-0.27215466959543666
7,sub-208,131,69.57132492801901,-0.2342438718862423
7,sub-208,132,74.48146978739075,-0.29492146277147535
7,sub-208,133,80.67697127117502,-0.21886967779947075
7,sub-208,134,93.561083090193,-0.10414430929749807
7,sub-208,135,86.91920192391322,-0.21325402788497083
7,sub-208,136,106.9296453972424,-0.3201686123725349
7,sub-208,137,89.53031265046492,-0.6211692244889608
7,sub-208,138,86.69569414180845,-0.21918675435402513
7,sub-208,139,57.19594054205245,-0.32247101092056374
7,sub-208,140,76.35940286755783,-0.5030804531890649
7,sub-208,141,69.73106568761158,-0.29782115636099005
7,sub-208,142,57.925500483724775,-0.47399154880640926
7,sub-208,143,75.0487006222626,-0.4021666023123234
7,sub-208,144,97.51158938239085,-0.11293223688374598
7,sub-208,145,101.73050903263977,-0.46289416664590965
7,sub-208,146,115.60450323387062,-0.3719733401530161
7,sub-208,147,94.32758335635447,-0.24288568267220745
7,sub-208,148,98.54624402533057,-0.29842018048691554
7,sub-208,149,102.74826866964717,-0.2813423657105387
7,sub-208,150,112.08195765893814,-0.5601237559362151
7,sub-208,151,111.6032885567894,0.007723641910314161
7,sub-208,152,106.44271540058531,-0.37017347615301865
7,sub-208,153,116.33673471599587,-0.16314025278504274
7,sub-208,154,108.95221687414167,-0.3436191955909622
7,sub-208,155,88.59414261529935,-0.31138387141441304
7,sub-208,156,59.58955821987608,-0.3036678592879052
7,sub-208,157,92.973374014123,-0.3103876301052031
7,sub-208,158,124.15542146040181,-0.39651247627302166
7,sub-208,159,117.15873134734773,-0.21495764553430963
7,sub-208,160,144.158983143091,-0.4068362707645641
7,sub-208,161,116.16102459766786,-0.3985032460073623
7,sub-208,162,113.74914449023342,-0.23587945030976565
7,sub-208,163,97.94084675425263,-0.13102934687830237
7,sub-208,164,101.33448639717871,-0.5492313272085831
7,sub-208,165,93.59324223473615,-0.7831955326194886
7,sub-208,166,75.34741918207949,-0.2867909318210844
7,sub-208,167,105.74889913705958,-0.2115953519339162
7,sub-208,168,116.14018806158359,-0.3162850977839693
7,sub-208,169,137.91613412287919,-0.34034752522798706
7,sub-208,170,142.029184792739,-0.2597164605818809
7,sub-208,171,137.11439632766502,-0.3614929694019149
7,sub-208,172,120.2120662052691,-0.42711568134149913
7,sub-208,173,132.17318164234376,-0.2645957566219215
7,sub-208,174,125.82342227983628,-0.39178903442142454
7,sub-208,175,114.63782175311951,-0.3930344134200632
7,sub-208,176,49.8853205226748,-0.21467250497625812
7,sub-208,177,58.069662727623964,-0.3302931465135681
7,sub-208,178,81.35547980056414,-0.23055652595345988
7,sub-208,179,106.29742986737732,-0.1904359113794325
7,sub-208,180,106.79742258542572,-0.4279119794809261
7,sub-208,181,81.07519243159402,-0.21887327016143576
7,sub-208,182,90.08798454982772,-0.28694664152608595
7,sub-208,183,87.63761335088947,-0.4352459081731552
7,sub-208,184,125.69707766026227,-0.3752437539298161
7,sub-208,185,117.78758058687681,-0.19475581189630242
7,sub-208,186,112.78041576918396,-0.14788544439120077
7,sub-208,187,108.35708044816452,-0.1630811247295274
7,sub-208,188,95.90815443459435,-0.24023047905855144
7,sub-208,189,129.8377037838393,-0.3505927976894869
7,sub-208,190,117.10114404996222,-0.4026829087832393
7,sub-208,191,118.7804216664514,-0.03501653099329394
7,sub-208,192,104.52422777456908,-0.17312662328583528
7,sub-208,193,132.3261667995412,-0.24495003283850547
7,sub-208,194,125.39775832816949,-0.2829100019655597
7,sub-208,195,117.27141648854591,-0.3897358642105906
7,sub-208,196,112.2624830473654,-0.43602894772697653
7,sub-208,197,49.01102745076866,-0.05726279596638273
7,sub-208,198,45.18132639620045,-0.24835743255688625
7,sub-208,199,46.301175940250154,-0.3386573913600348
8,sub-209,0,44.88296564232358,-0.027053170530539905
8,sub-209,1,67.71322790976663,-0.036300294768069286
8,sub-209,2,62.667653073974286,0.0016120874170340027
8,sub-209,3,56.43580037795159,-0.0362144158526827
8,sub-209,4,83.76786552324226,0.004804046877060708
8,sub-209,5,35.71981804670902,0.12849051516050647
8,sub-209,6,81.04622868918702,-0.026087876836610624
8,sub-209,7,58.99503358927766,0.09990139970342105
8,sub-209,8,81.07643097571575,0.04369623183072324
8,sub-209,9,55.54560994228076,-0.06583520667317022
8,sub-209,10,70.37699003054905,0.02831294177414101
8,sub-209,11,57.72446436278121,0.0634416710978849
8,sub-209,12,73.53804079060035,-0.012839125918614913
8,sub-209,13,70.80555133610639,-0.027471444682803936
8,sub-209,14,35.27571657273597,-0.09559962280005152
8,sub-209,15,31.403679114396756,-0.12464175404396172
8,sub-209,16,14.42258968874868,-0.07244518352326512
8,sub-209,17,34.16410880500177,-0.06814939829635636
8,sub-209,18,30.401922483619355,-0.005543233624799138
8,sub-209,19,36.395676575796735,-0.026263158382359375
8,sub-209,20,38.54834699815285,0.009993075248770467
8,sub-209,21,33.939098772065236,-0.042562779936393014
8,sub-209,22,48.44373720513313,0.011822205641434325
8,sub-209,23,44.227389586092464,0.02554376277944237
8,sub-209,24,55.05703786074947,0.051530699861199736
8,sub-209,25,47.792551535254944,-0.02071940369484615
8,sub-209,26,55.056078745221214,-0.03701377400975181
8,sub-209,27,51.549875714399164,-0.031692946916253906
8,sub-209,28,53.92781993776496,-0.007557734487854351
8,sub-209,29,52.85365979797425,-0.06674504438808415
8,sub-209,30,52.19957606915979,-0.02692868857655717
8,sub-209,31,58.09910047668553,0.057797593940424496
8,sub-209,32,57.7055286339186,-0.01647470285154995
8,sub-209,33,40.94923822734679,0.039293552251173924
8,sub-209,34,39.6814931941831,0.06977559555619361
8,sub-209,35,45.27096506548098,0.055523935090548315
8,sub-209,36,68.06796815125305,0.00397870334170225
8,sub-209,37,61.02229728386175,0.04512954923795354
8,sub-209,38,61.4797842303468,0.035789425806429076
8,sub-209,39,63.22261717051896,0.06613956890839345
8,sub-209,40,39.07322683679964,0.09828348001457732
8,sub-209,41,49.662464389113836,0.01362289188864052
8,sub-209,42,35.00856858370533,0.037689913037669776
8,sub-209,43,40.28424004210581,-0.05623882245468592
8,sub-209,44,40.31073202262644,0.0030305856134087428
8,sub-209,45,47.003482740856555,0.055705565122905476
8,sub-209,46,28.764930789417868,-0.17019105101632048
8,sub-209,47,40.079568995312314,0.014139194428607782
8,sub-209,48,23.905819119201926,-0.009981715194068208
8,sub-209,49,37.977998235820706,-0.03045219167889801
8,sub-209,50,61.24352792622254,0.008301243537461644
8,sub-209,51,39.765717110219455,-0.008170452980507559
8,sub-209,52,37.0696947698521,0.0689969008265483
8,sub-209,53,52.881977244237,-0.010457899688987915
8,sub-209,54,53.143335969809044,-0.019694210137345625
8,sub-209,55,65.61451618849293,-0.06241163608234879
8,sub-209,56,56.939452093429914,-0.08270482154777792
8,sub-209,57,52.4207164189884,-0.0731663819770565
8,sub-209,58,57.48284266848674,-0.042472763176344186
8,sub-209,59,47.38586380398695,-0.1598253154460072
8,sub-209,60,53.95934342372969,0.06028778357750353
8,sub-209,61,56.444628904529075,0.10882991571066158
8,sub-209,62,44.5886432056415,0.08291234272599501
8,sub-209,63,54.913541675619506,0.04201959646789577
8,sub-209,64,66.87504286039749,-0.055225142938050364
8,sub-209,65,72.0111189886673,-0.10020376984649082
8,sub-209,66,75.09832111738584,0.030808705612262344
8,sub-209,67,59.5053811080141,0.01130647854052591
8,sub-209,68,43.342580276444096,0.04919204389496912
8,sub-209,69,39.64921494607428,0.11650275085167694
8,sub-209,70,61.852623996803885,-0.021264528674253658
8,sub-209,71,24.56595869511304,-0.08006262912689532
8,sub-209,72,31.667902198124835,0.017269183460375537
8,sub-209,73,59.912038665446865,-0.12410020462639904
8,sub-209,74,54.03571717836269,-0.05678075504703628
8,sub-209,75,45.295445347738884,-0.10249550198061619
8,sub-209,76,42.53448975314033,0.03168988538812667
8,sub-209,77,44.19109995372371,0.0011392236486482687
8,sub-209,78,48.181845662552185,0.012218025800162291
8,sub-209,79,66.25932745900761,0.10173836636116462
8,sub-209,80,51.55512564828059,0.0073122156771296964
8,sub-209,81,57.99426196892241,0.12826355751962382
8,sub-209,82,49.00241750862911,-0.07644427350863814
8,sub-209,83,61.21773820993389,-0.03723957156380853
8,sub-209,84,57.938139661625314,-0.03740266728103481
8,sub-209,85,82.96030405181747,-0.07513819937305444
8,sub-209,86,48.81790138555733,-0.01750310872336236
8,sub-209,87,63.93444536664098,-0.04209736245029383
8,sub-209,88,76.55049473576248,-0.006045081909251904
8,sub-209,89,50.331339047754334,0.014391620768837043
8,sub-209,90,69.97984021030628,0.010705502286300295
8,sub-209,91,59.503189675344295,-0.0075387438523040196
8,sub-209,92,50.55988196861224,0.11845080407165254
8,sub-209,93,52.285092582972446,0.042731490863956445
8,sub-209,94,58.710646531357504,0.03058739973586322
8,sub-209,95,41.528603126158714,0.0314094547362993
8,sub-209,96,43.80804382770361,0.11152014774191787
8,sub-209,97,30.697868982390286,-0.007926651418607822
8,sub-209,98,48.70364508884318,0.028756374095206372
8,sub-209,99,38.01455658783882,-0.0316710806015672
8,sub-209,100,76.0043471078464,0.009154069635053164
8,sub-209,101,62.699678769272815,0.09035948527835935
8,sub-209,102,79.21462539335776,-0.02219207924826705
8,sub-209,103,63.34694963082278,0.01622311273528787
8,sub-209,104,93.60054000378418,0.006425132112675369
8,sub-209,105,86.11847055405711,-0.015922218205207894
8,sub-209,106,52.840217123039906,0.03271775527226062
8,sub-209,107,96.20787893977291,-0.037422334029791005
8,sub-209,108,67.13234378643426,0.05330387961657168
8,sub-209,109,62.93672716276244,0.07507548079489346
8,sub-209,110,91.48592984787332,-0.031667690918496305
8,sub-209,111,85.41652879021719,-0.029723264336756205
8,sub-209,112,67.48957100456336,0.10745258186373507
8,sub-209,113,82.03982603741918,0.08082455664943566
8,sub-209,114,81.95755290154777,0.019108176603745086
8,sub-209,115,76.12328734506939,-0.023923271248989852
8,sub-209,116,87.982109395547,0.0040413195460662354
8,sub-209,117,61.85079165321977,0.008355089186643516
8,sub-209,118,68.0542000383518,-0.021229530492164583
8,sub-209,119,84.16582605897717,-0.025575227125585576
8,sub-209,120,80.2304791036424,-0.010146211311524267
8,sub-209,121,82.87472961482287,0.020429437392580185
8,sub-209,122,40.7158784075697,-0.0814554944691186
8,sub-209,123,82.31169715763367,0.004895878443496926
8,sub-209,124,77.06916101976198,0.01884771599598234
8,sub-209,125,46.29971853791338,-0.0452527590901628
8,sub-209,126,74.82794347127282,0.028025651955153386
8,sub-209,127,76.25947210025781,0.0330330373825356
8,sub-209,128,73.01203887394188,0.0515604368333451
8,sub-209,129,73.14955537123926,0.03476444126525857
8,sub-209,130,68.35906538397083,-0.028293925763696937
8,sub-209,131,65.88754022726907,0.021925769201108114
8,sub-209,132,59.12685454419168,0.002181438355981502
8,sub-209,133,69.60048475010788,0.016618719605538734
8,sub-209,134,88.42196351274947,0.0008262440594586362
8,sub-209,135,86.94189086884411,0.05823096159727981
8,sub-209,136,84.86069382947561,0.00649022128460941
8,sub-209,137,79.38706925192541,0.037046725379191514
8,sub-209,138,72.80968325168021,0.05202184281687705
8,sub-209,139,77.22838464742092,0.045186724598145656
8,sub-209,140,74.14177396211936,0.053623621336068794
8,sub-209,141,78.53271134177146,-0.02179750709215611
8,sub-209,142,67.19330655839165,0.04921813699803046
8,sub-209,143,76.4778108254283,0.027499613451479554
8,sub-209,144,68.9946284764256,0.01841142001582252
8,sub-209,145,68.18539606308671,0.025341053380114165
8,sub-209,146,79.50849909254984,0.05606759067615297
8,sub-209,147,85.6423651441855,0.03290948390780879
8,sub-209,148,86.4318530650593,0.03187275128263978
8,sub-209,149,84.8313603312478,0.049299084065659304
8,sub-209,150,80.52750502666774,0.07097099933613027
8,sub-209,151,75.35107754776968,0.11018333410331405
8,sub-209,152,74.14648153789902,-0.037630965725177656
8,sub-209,153,72.63178422935789,0.023267600305880487
8,sub-209,154,72.00955592662685,0.02182037420032712
8,sub-209,155,46.51748831848083,-0.011493240850728448
8,sub-209,156,49.34802333994747,-0.015343341566052437
8,sub-209,157,61.41897858292664,-0.020860418794094837
8,sub-209,158,75.97366783544152,-0.016858039677481118
8,sub-209,159,73.95340465157774,0.0260304911385274
8,sub-209,160,92.85245511891434,-0.014669436227244148
8,sub-209,161,79.99445801666512,0.03852843506742776
8,sub-209,162,87.49037636414647,0.022199537407868952
8,sub-209,163,68.6282310010975,0.03543965771813773
8,sub-209,164,90.22763745183623,0.02071004090986861
8,sub-209,165,86.11434895608281,0.09632584384974541
8,sub-209,166,82.39451828392468,-0.03484388035035213
8,sub-209,167,94.11938794286755,0.059306313885133966
8,sub-209,168,73.22587496547925,0.06675757926390213
8,sub-209,169,90.78619913643263,0.032991004846318894
8,sub-209,170,92.2443005474593,0.008808754620771353
8,sub-209,171,90.92893848550086,0.008459844615676726
8,sub-209,172,79.6640594801696,0.046132196928792446
8,sub-209,173,84.29971134790439,0.05543652139530586
8,sub-209,174,83.29626792990187,0.05797166556092792
8,sub-209,175,79.1771474301771,0.08848664997958
8,sub-209,176,68.11076735972074,0.03888156839026413
8,sub-209,177,32.778865430944975,-0.001699217729106639
8,sub-209,178,36.86015362773193,0.022858499367843343
8,sub-209,179,56.93776936384144,0.04658019476320163
8,sub-209,180,64.43494127358231,0.0328470508308456
8,sub-209,181,88.98775105743486,0.059054281340343184
8,sub-209,182,85.57833388405034,0.059712805303614
8,sub-209,183,89.7317798383605,0.01900970067813157
8,sub-209,184,89.3755387696768,0.03771248627049428
8,sub-209,185,92.36735694751691,0.0073178380029570445
8,sub-209,186,83.32772565401027,-0.00797141564001591
8,sub-209,187,89.38104706440848,0.07114737165860707
8,sub-209,188,78.70640305165774,0.020049753818709437
8,sub-209,189,88.25093394916566,-0.038320237059331186
8,sub-209,190,67.47610124340322,-0.08830944549508213
8,sub-209,191,67.46726349526858,0.002210259244880941
8,sub-209,192,53.840130584072696,0.026817819334538306
8,sub-209,193,80.73028230657937,-0.0018549959866196453
8,sub-209,194,78.11286266992141,0.0434755061908767
8,sub-209,195,74.1329164986108,0.033499230428736926
8,sub-209,196,71.67993689757267,0.05983335781215038
8,sub-209,197,52.59764794874388,0.049815568331889715
8,sub-209,198,46.087613771598114,0.060541492583432444
8,sub-209,199,58.005519998100176,0.03586744885734339
9,sub-210,0,60.037966458899994,0.022812738464214055
9,sub-210,1,61.080107801558434,-0.014530467286436366
9,sub-210,2,79.21467052642458,-0.07035188998244069
9,sub-210,3,43.33481994343578,0.005979304635774785
9,sub-210,4,66.78871626891775,-0.026997944776147698
9,sub-210,5,53.428650471446495,-0.039201952841157794
9,sub-210,6,45.974453832644926,-0.026469119139532093
9,sub-210,7,80.76186877239778,-0.11896230169077904
9,sub-210,8,62.59867339049606,-0.012461957382508881
9,sub-210,9,44.835100041931426,-0.02397612132413096
9,sub-210,10,75.23604026694919,-0.03463354331792634
9,sub-210,11,50.058161036738056,-0.005768256370606961
9,sub-210,12,51.81206501047802,-0.09956532256093564
9,sub-210,13,63.27489028832843,-0.0797961408992578
9,sub-210,14,105.42075969091665,-0.13251191871535828
9,sub-210,15,96.63883376867706,-0.28991438352765786
9,sub-210,16,85.80201172688201,-0.2856569096584487
9,sub-210,17,109.09046468747854,-0.24535266620803697
9,sub-210,18,99.31835486963124,-0.24750810927038858
9,sub-210,19,111.62196134184347,-0.21919152351150628
9,sub-210,20,109.63608332652167,-0.36599421934263443
9,sub-210,21,82.33719677284381,-0.26135886195181635
9,sub-210,22,106.37307553516538,-0.2827011992948223
9,sub-210,23,101.81523725066891,-0.1930924235777205
9,sub-210,24,91.15187985998973,-0.2956503968597659
9,sub-210,25,102.10542565339023,-0.2351093288079511
9,sub-210,26,93.86394675385219,-0.266159760053881
9,sub-210,27,103.15001226553491,-0.27081325684943525
9,sub-210,28,84.98529167267709,-0.29111081212115386
9,sub-210,29,92.2972921726851,-0.25211334709505806
9,sub-210,30,81.95677149430668,-0.14079890731203748
9,sub-210,31,90.67788580116986,-0.2534541403703414
9,sub-210,32,69.43200587459647,-0.24698808243536874
9,sub-210,33,105.12169053535051,-0.2020527268498442
9,sub-210,34,93.15064257024747,-0.2045024039441865
9,sub-210,35,82.92829969588188,-0.23136880938950055
9,sub-210,36,72.48255910362161,-0.22598314254759733
9,sub-210,37,85.29631599436168,-0.28661832445205127
9,sub-210,38,68.36698951350718,-0.45132820217029646
9,sub-210,39,85.02463687226192,-0.3437993236775698
9,sub-210,40,104.6896658957798,-0.299469262533405
9,sub-210,41,110.38513717801868,-0.35548435832578407
9,sub-210,42,113.22442004625151,-0.33189283751918985
9,sub-210,43,95.39608954039994,-0.29922629694445146
9,sub-210,44,106.99587437378136,-0.23594741230105498
9,sub-210,45,103.3011896229661,-0.26564156811591566
9,sub-210,46,97.14097126964502,-0.27884371135353914
9,sub-210,47,111.29480085862052,-0.2918354082070589
9,sub-210,48,100.47444523822962,-0.20684657648505156
9,sub-210,49,114.74166718420125,-0.250100395174516
9,sub-210,50,130.90526306638705,-0.33646112443448617
9,sub-210,51,95.95884158367066,-0.2891782575173263
9,sub-210,52,70.93620824910224,-0.3442936920933959
9,sub-210,53,99.43098721520369,-0.23181923569580087
9,sub-210,54,108.92203829808732,-0.055478658693426386
9,sub-210,55,114.85072054567182,0.08745849446074683
9,sub-210,56,97.4079897596188,-0.0426298056516039
9,sub-210,57,97.64831473410077,-0.06430078599520694
9,sub-210,58,105.50474027815054,-0.0688927450625918
9,sub-210,59,109.56517577542603,0.022184644246225904
9,sub-210,60,98.44104372999101,-0.25521814914047214
9,sub-210,61,82.52426429917446,-0.21334346901517254
9,sub-210,62,94.29168707181987,-0.21230229846596638
9,sub-210,63,98.69050108217104,-0.2347456057447994
9,sub-210,64,129.6472184137014,-0.05772588799431122
9,sub-210,65,140.02664075400082,-0.20171069492620486
9,sub-210,66,140.59345485035925,-0.16571575594953591
9,sub-210,67,132.94022902605516,-0.3222873778124853
9,sub-210,68,120.55658133909571,-0.33172990908453315
9,sub-210,69,114.24151558820462,-0.3178828122863271
9,sub-210,70,55.78171228386594,-0.2162867141684155
9,sub-210,71,60.517751854311314,-0.2870975768954289
9,sub-210,72,86.24527602379159,-0.5184277180368153
9,sub-210,73,115.97340313580524,-0.018230021817841502
9,sub-210,74,108.61032190657573,-0.12278597365871313
9,sub-210,75,110.26034114793951,-0.057620192935452286
9,sub-210,76,98.90509245054069,-0.0850210421239943
9,sub-210,77,95.42718968852641,-0.1351626461605544
9,sub-210,78,84.20883351026781,-0.15863902098107774
9,sub-210,79,78.35722791836119,-0.17385533221389116
9,sub-210,80,95.17978995774261,-0.19319483582636687
9,sub-210,81,87.03383166085474,-0.19476663729809052
9,sub-210,82,113.20704070781112,-0.16450723748243723
9,sub-210,83,111.99729653384496,-0.015591157701076774
9,sub-210,84,127.52941916726509,-0.18298827675594098
9,sub-210,85,139.59066026113638,-0.02583526510211298
9,sub-210,86,124.49083420091618,-0.37014127917622663
9,sub-210,87,119.88045880513639,-0.18110494008634825
9,sub-210,88,135.12237591435402,-0.17491187432520028
9,sub-210,89,108.43440240048359,-0.21824966931702505
9,sub-210,90,130.7546875229718,-0.3108052730528317
9,sub-210,91,115.80887498309446,-0.29967510919922447
9,sub-210,92,123.49191595975019,-0.31989035614767114
9,sub-210,93,119.21320784627851,-0.3895286277739993
9,sub-210,94,113.57402787442209,-0.3401444776867739
9,sub-210,95,47.585229000184505,-0.08398894358857856
9,sub-210,96,48.08858428982912,-0.2315256561907535
9,sub-210,97,64.13482770889776,-0.3759937262009134
9,sub-210,98,57.992189788022316,-0.27663187174835824
9,sub-210,99,72.29359559878041,-0.0649259011134562
9,sub-210,100,42.17132334679575,-0.1332015721599451
9,sub-210,101,37.55464330013002,-0.05506781469377531
9,sub-210,102,14.844113513443638,0.08468118751825449
9,sub-210,103,22.25856812465708,0.20172849734154585
9,sub-210,104,17.44554088728693,0.030436647608765854
9,sub-210,105,32.76009328252898,0.14329048266440636
9,sub-210,106,28.28800361036459,-0.1217282876514767
9,sub-210,107,25.587915135860516,0.09717100660086975
9,sub-210,108,26.192125558075656,0.19111299686751204
9,sub-210,109,15.965871962720987,0.11064351380212023
9,sub-210,110,16.453683459335174,0.06417986281949739
9,sub-210,111,32.295432660672006,0.10468392808751736
9,sub-210,112,32.70406209769667,0.05543732950127178
9,sub-210,113,44.316405469983685,-0.03897037326822206
9,sub-210,114,30.72196890663097,-0.08169963837870164
9,sub-210,115,57.23401268031101,-0.44694006691185795
9,sub-210,116,54.85419038997842,-0.3463349109133953
9,sub-210,117,56.93506499671358,-0.2220417509076713
9,sub-210,118,46.37981862631634,-0.3058281810430392
9,sub-210,119,74.2531167990947,-0.17255564184341998
9,sub-210,120,63.068262433731284,-0.20465837645214902
9,sub-210,121,73.93331780773808,-0.18453161473927127
9,sub-210,122,70.53894250986473,-0.3851782538557902
9,sub-210,123,70.52312004569849,-0.2570760463171433
9,sub-210,124,75.45191331941159,-0.182993968809692
9,sub-210,125,80.55267229024746,-0.26378326803872176
9,sub-210,126,71.76743223628668,-0.22331189229714155
9,sub-210,127,67.98923564432828,-0.29803162966012264
9,sub-210,128,79.38348689255217,-0.26861670225255496
9,sub-210,129,72.30974362075972,-0.2786188541325645
9,sub-210,130,89.32972658650647,-0.3101697828147192
9,sub-210,131,76.95476303783931,-0.3559798748021594
9,sub-210,132,83.9133602863096,-0.38952922664688305
9,sub-210,133,79.57590329905155,-0.29811981471023263
9,sub-210,134,28.536773756330618,0.1246739359376392
9,sub-210,135,21.989263167737118,-0.10882678024295056
9,sub-210,136,66.83022277390671,-0.22795828863989365
9,sub-210,137,58.21140629464298,-0.29816343687356195
9,sub-210,138,58.69096625819003,-0.299800131862874
9,sub-210,139,54.659496289848846,-0.19996231699549072
9,sub-210,140,53.321467649156105,-0.19749860720215828
9,sub-210,141,57.32387396940301,-0.23329588149246572
9,sub-210,142,65.77630627710863,-0.33930687504480606
9,sub-210,143,72.73745607773206,-0.4172677994421077
9,sub-210,144,81.86919489069135,-0.3068132534835435
9,sub-210,145,94.45679070903266,-0.33319576286815367
9,sub-210,146,83.34522210048996,-0.2570596301619641
9,sub-210,147,34.11928916463531,-0.1233653931021923
9,sub-210,148,43.17359912365427,-0.24485241054750717
9,sub-210,149,56.62274447357704,-0.32067546809668057
9,sub-210,150,83.84350764614992,-0.2874414122459503
9,sub-210,151,76.61014942773575,-0.11161699407332448
9,sub-210,152,66.95644815833649,-0.314636093701228
9,sub-210,153,92.38050712834392,-0.23839380402762322
9,sub-210,154,76.0294887360161,-0.2594309964813166
9,sub-210,155,90.68388440472762,-0.334294006479672
9,sub-210,156,60.391246727733645,-0.32118779653916696
9,sub-210,157,99.40247182590583,-0.232039223435192
9,sub-210,158,111.90210810016048,-0.021063866296818112
9,sub-210,159,93.31894882117994,-0.09592093881608088
9,sub-210,160,134.61621153464395,-0.049052456318648296
9,sub-210,161,86.37469056529234,-0.09008202220364048
9,sub-210,162,68.46623262857392,-0.08154986747884752
9,sub-210,163,66.36059182142667,5.243032827095817e-05
9,sub-210,164,55.44527658773107,-0.33937662608244556
9,sub-210,165,57.228249689641906,-0.3037163729894097
9,sub-210,166,46.16782413077315,-0.11171723199617123
9,sub-210,167,42.075259800148594,-0.08671850877203813
9,sub-210,168,90.3038710955959,-0.18381587652220377
9,sub-210,169,115.77939698707193,-0.08583531089944718
9,sub-210,170,126.96870803099479,-0.09257309428942384
9,sub-210,171,114.42297737644306,-0.2112560473911076
9,sub-210,172,95.43670655565396,-0.31269999021563044
9,sub-210,173,119.56075874219768,-0.3163079816124714
9,sub-210,174,107.8794946913453,-0.37285916473339475
9,sub-210,175,95.82592569920732,-0.3194898152717296
9,sub-210,176,39.53301758151027,-0.18073164367211803
9,sub-210,177,59.258559142540754,-0.42030456193538823
9,sub-210,178,82.53338360548416,-0.418632985988151
9,sub-210,179,105.55717760370443,-0.26534524386476055
9,sub-210,180,111.05886892679935,-0.28079404429248167
9,sub-210,181,29.740442899358445,-0.10573466351901595
9,sub-210,182,38.878907141276486,-0.15744635067718638
9,sub-210,183,47.11885649556874,-0.18840004920320785
9,sub-210,184,88.31692697133433,-0.07857601235030698
9,sub-210,185,66.11102363887585,-0.060687390431039656
9,sub-210,186,67.07505230038961,-0.12891499944761176
